caseid,concept:name,label,name,order,timestamp
1-622618613,1-622618613,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'T17 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T04:07:39+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-13T04:07:39+01:00'}], 'start': 1}}",Accepted+In Progress,1,2011-12-13T04:07:15+01:00
1-622618613,1-622618613,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'T17 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T04:07:39+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-13T04:07:39+01:00'}], 'start': 1}}",Accepted+In Progress,2,2011-12-13T07:11:12+01:00
1-622618613,1-622618613,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'T17 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T04:07:39+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-13T04:07:39+01:00'}], 'start': 1}}",Accepted+Wait,3,2011-12-13T07:11:20+01:00
1-622618613,1-622618613,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Queued', 'impact': 'Low', 'lifecycle:transition': 'Awaiting Assignment', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'T17 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T04:07:39+01:00'}, 'name': 'Queued+Awaiting Assignment', 'timestamp': '2011-12-13T04:07:39+01:00'}], 'start': 1}}",Completed+Closed,4,2012-01-19T16:38:31+01:00
1-622630582,1-622630582,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Matthew', 'org:role': 'E_10', 'organization country': 'cn', 'organization involved': 'G293 2nd', 'product': 'PROD826', 'resource country': 'China', 'time:timestamp': '2011-12-20T02:43:10+01:00'}, 'name': 'Accepted+Wait', 'timestamp': '2011-12-20T02:43:10+01:00'}], 'start': 1}}",Accepted+In Progress,1,2011-12-13T06:47:00+01:00
1-622630582,1-622630582,"{'anomaly': 'SkipSequence', 'attr': {'size': 1, 'skipped': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'Wait', 'org:group': 'Org line C', 'org:resource': 'Matthew', 'org:role': 'E_10', 'organization country': 'cn', 'organization involved': 'G293 2nd', 'product': 'PROD826', 'resource country': 'China', 'time:timestamp': '2011-12-20T02:43:10+01:00'}, 'name': 'Accepted+Wait', 'timestamp': '2011-12-20T02:43:10+01:00'}], 'start': 1}}",Completed+Closed,2,2012-05-23T04:53:03+02:00
1-622652886,1-622652886,normal,Accepted+In Progress,1,2011-12-13T09:52:25+01:00
1-622652886,1-622652886,normal,Completed+Closed,2,2012-04-30T17:41:11+02:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Accepted+In Progress,1,2011-12-13T10:19:11+01:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Random activity 2,2,
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Accepted+Wait,3,2011-12-26T13:32:16+01:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Random activity 2,4,
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Accepted+In Progress,5,2012-05-18T09:01:25+02:00
1-622783644,1-622783644,"{'anomaly': 'Insert', 'attr': {'indices': [1, 3]}}",Completed+Closed,6,2012-05-18T09:02:02+02:00
1-622806196,1-622806196,normal,Accepted+In Progress,1,2011-12-13T11:05:09+01:00
1-622806196,1-622806196,normal,Accepted+Wait,2,2011-12-13T12:21:14+01:00
1-622806196,1-622806196,normal,Accepted+In Progress,3,2012-05-04T17:03:00+02:00
1-622806196,1-622806196,normal,Completed+Closed,4,2012-05-04T17:05:26+02:00
1-622847448,1-622847448,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 2}}",Accepted+In Progress,1,2012-04-23T15:31:16+02:00
1-622847448,1-622847448,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 2}}",Accepted+In Progress,2,2011-12-13T15:36:57+01:00
1-622847448,1-622847448,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 2}}",Accepted+Assigned,3,2012-03-13T14:23:34+01:00
1-622847448,1-622847448,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 2}}",Completed+Closed,4,2012-04-23T15:32:27+02:00
1-622856843,1-622856843,normal,Accepted+In Progress,1,2011-12-13T11:27:52+01:00
1-622856843,1-622856843,normal,Completed+Closed,2,2012-01-24T09:29:10+01:00
1-622874191,1-622874191,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Accepted+In Progress,1,2011-12-19T13:55:54+01:00
1-622874191,1-622874191,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Accepted+In Progress,2,2011-12-13T12:19:40+01:00
1-622874191,1-622874191,"{'anomaly': 'Late', 'attr': {'shift_from': 0, 'shift_to': 1, 'size': 1}}",Completed+Closed,3,2012-01-30T10:19:24+01:00
1-622884303,1-622884303,normal,Accepted+In Progress,1,2011-12-13T13:28:06+01:00
1-622884303,1-622884303,normal,Accepted+Wait,2,2011-12-21T14:15:37+01:00
1-622884303,1-622884303,normal,Completed+Closed,3,2012-03-27T09:52:39+02:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Accepted+In Progress,1,2011-12-13T13:52:14+01:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Accepted+In Progress,2,2012-01-13T10:07:55+01:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Completed+Closed,3,2012-01-17T11:10:00+01:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Accepted+In Progress,4,2011-12-13T13:52:14+01:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Accepted+In Progress,5,2012-01-13T10:07:55+01:00
1-622940906,1-622940906,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2011-12-13T13:52:14+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-13T13:52:14+01:00'}, {'attributes': {'concept:name': 'Accepted', 'impact': 'High', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-13T10:07:55+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2012-01-13T10:07:55+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'High', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Tomas', 'org:role': 'A2_2', 'organization country': 'cn', 'organization involved': 'M1 2nd', 'product': 'PROD753', 'resource country': 'Sweden', 'time:timestamp': '2012-01-17T11:10:00+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-17T11:10:00+01:00'}], 'size': 3, 'start': 3}}",Completed+Closed,6,2012-01-17T11:10:00+01:00
1-623152702,1-623152702,normal,Accepted+In Progress,1,2011-12-13T18:51:50+01:00
1-623152702,1-623152702,normal,Completed+Closed,2,2012-04-19T11:09:47+02:00
1-623336818,1-623336818,normal,Accepted+In Progress,1,2011-12-14T11:46:39+01:00
1-623336818,1-623336818,normal,Completed+Closed,2,2012-02-20T08:38:46+01:00
1-623354971,1-623354971,normal,Accepted+In Progress,1,2011-12-14T09:45:16+01:00
1-623354971,1-623354971,normal,Accepted+Assigned,2,2011-12-14T09:51:17+01:00
1-623354971,1-623354971,normal,Accepted+In Progress,3,2012-04-17T10:16:34+02:00
1-623354971,1-623354971,normal,Completed+Closed,4,2012-04-17T10:16:37+02:00
1-623520821,1-623520821,normal,Accepted+In Progress,1,2011-12-14T11:27:37+01:00
1-623520821,1-623520821,normal,Accepted+Wait,2,2011-12-14T11:27:55+01:00
1-623520821,1-623520821,normal,Accepted+In Progress,3,2011-12-15T13:17:55+01:00
1-623520821,1-623520821,normal,Accepted+Wait,4,2011-12-21T13:10:20+01:00
1-623520821,1-623520821,normal,Accepted+In Progress,5,2012-01-09T11:37:01+01:00
1-623520821,1-623520821,normal,Accepted+Wait,6,2012-01-09T17:11:01+01:00
1-623520821,1-623520821,normal,Completed+Closed,7,2012-03-05T16:30:19+01:00
1-623521280,1-623521280,normal,Accepted+Wait,1,2011-12-14T12:24:49+01:00
1-623521280,1-623521280,normal,Accepted+In Progress,2,2012-02-06T12:02:10+01:00
1-623521280,1-623521280,normal,Accepted+Wait,3,2012-02-06T17:05:17+01:00
1-623521280,1-623521280,normal,Completed+Closed,4,2012-03-09T15:45:01+01:00
1-623626713,1-623626713,normal,Accepted+In Progress,1,2011-12-14T12:27:57+01:00
1-623626713,1-623626713,normal,Accepted+Wait,2,2011-12-14T12:28:40+01:00
1-623626713,1-623626713,normal,Accepted+In Progress,3,2012-02-07T09:40:27+01:00
1-623626713,1-623626713,normal,Accepted+Wait,4,2012-02-10T09:13:16+01:00
1-623626713,1-623626713,normal,Completed+Closed,5,2012-03-09T16:16:31+01:00
1-623792185,1-623792185,normal,Accepted+In Progress,1,2011-12-14T16:00:50+01:00
1-623792185,1-623792185,normal,Queued+Awaiting Assignment,2,2011-12-14T16:40:11+01:00
1-623792185,1-623792185,normal,Accepted+In Progress,3,2011-12-16T09:57:47+01:00
1-623792185,1-623792185,normal,Queued+Awaiting Assignment,4,2011-12-28T10:32:53+01:00
1-623792185,1-623792185,normal,Accepted+In Progress,5,2012-01-02T10:04:41+01:00
1-623792185,1-623792185,normal,Accepted+Wait,6,2012-01-02T10:12:41+01:00
1-623792185,1-623792185,normal,Accepted+In Progress,7,2012-01-17T15:20:02+01:00
1-623792185,1-623792185,normal,Completed+Closed,8,2012-01-17T15:21:03+01:00
1-623859845,1-623859845,normal,Accepted+In Progress,1,2011-12-14T16:06:21+01:00
1-623859845,1-623859845,normal,Completed+Closed,2,2012-03-05T10:33:07+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,1,2011-12-14T16:16:05+01:00
1-623873811,1-623873811,normal,Queued+Awaiting Assignment,2,2011-12-14T16:16:44+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,3,2011-12-14T16:23:53+01:00
1-623873811,1-623873811,normal,Queued+Awaiting Assignment,4,2011-12-14T16:36:41+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,5,2011-12-15T09:02:54+01:00
1-623873811,1-623873811,normal,Completed+Closed,6,2011-12-15T09:05:32+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,7,2011-12-15T09:14:19+01:00
1-623873811,1-623873811,normal,Accepted+Assigned,8,2011-12-15T09:15:33+01:00
1-623873811,1-623873811,normal,Accepted+Wait,9,2011-12-15T11:19:48+01:00
1-623873811,1-623873811,normal,Completed+Closed,10,2011-12-20T19:27:10+01:00
1-623873811,1-623873811,normal,Accepted+In Progress,11,2012-01-25T16:21:33+01:00
1-623873811,1-623873811,normal,Accepted+Wait,12,2012-01-25T16:23:52+01:00
1-623873811,1-623873811,normal,Completed+Closed,13,2012-02-17T17:02:19+01:00
1-624009613,1-624009613,normal,Accepted+In Progress,1,2011-12-15T00:38:51+01:00
1-624009613,1-624009613,normal,Completed+Closed,2,2012-01-31T03:59:23+01:00
1-624219528,1-624219528,normal,Accepted+In Progress,1,2011-12-15T10:55:26+01:00
1-624219528,1-624219528,normal,Completed+Closed,2,2012-03-27T11:36:54+02:00
1-624305845,1-624305845,normal,Queued+Awaiting Assignment,1,2011-12-15T11:58:06+01:00
1-624305845,1-624305845,normal,Accepted+In Progress,2,2012-01-06T10:12:12+01:00
1-624305845,1-624305845,normal,Completed+Closed,3,2012-01-06T10:17:05+01:00
1-624403918,1-624403918,normal,Accepted+In Progress,1,2011-12-15T16:29:31+01:00
1-624403918,1-624403918,normal,Accepted+Wait,2,2011-12-15T17:30:21+01:00
1-624403918,1-624403918,normal,Queued+Awaiting Assignment,3,2011-12-16T15:36:37+01:00
1-624403918,1-624403918,normal,Accepted+In Progress,4,2012-01-10T12:21:21+01:00
1-624403918,1-624403918,normal,Queued+Awaiting Assignment,5,2012-01-10T13:26:31+01:00
1-624403918,1-624403918,normal,Accepted+In Progress,6,2012-01-10T13:30:24+01:00
1-624403918,1-624403918,normal,Accepted+In Progress,7,2012-01-12T10:03:42+01:00
1-624403918,1-624403918,normal,Accepted+Wait,8,2012-01-12T10:03:51+01:00
1-624403918,1-624403918,normal,Completed+Closed,9,2012-03-15T15:45:21+01:00
1-624403918,1-624403918,normal,Accepted+In Progress,10,2012-03-15T15:45:30+01:00
1-624403918,1-624403918,normal,Completed+Closed,11,2012-03-15T15:54:45+01:00
1-624450715,1-624450715,normal,Accepted+In Progress,1,2011-12-15T15:23:36+01:00
1-624450715,1-624450715,normal,Accepted+Wait,2,2011-12-15T15:23:45+01:00
1-624450715,1-624450715,normal,Completed+Closed,3,2012-03-30T14:07:57+02:00
1-624711258,1-624711258,"{'anomaly': 'Early', 'attr': {'shift_from': 3, 'shift_to': 0, 'size': 2}}",Queued+Awaiting Assignment,1,2011-12-16T09:17:50+01:00
1-624711258,1-624711258,"{'anomaly': 'Early', 'attr': {'shift_from': 3, 'shift_to': 0, 'size': 2}}",Accepted+In Progress,2,2011-12-16T09:20:27+01:00
1-624711258,1-624711258,"{'anomaly': 'Early', 'attr': {'shift_from': 3, 'shift_to': 0, 'size': 2}}",Accepted+In Progress,3,2011-12-16T09:13:45+01:00
1-624711258,1-624711258,"{'anomaly': 'Early', 'attr': {'shift_from': 3, 'shift_to': 0, 'size': 2}}",Completed+Closed,4,2012-03-12T13:00:12+01:00
1-624745314,1-624745314,normal,Accepted+In Progress,1,2011-12-16T09:51:26+01:00
1-624745314,1-624745314,normal,Completed+Closed,2,2012-02-08T14:15:41+01:00
1-624845426,1-624845426,normal,Accepted+In Progress,1,2011-12-16T10:40:07+01:00
1-624845426,1-624845426,normal,Queued+Awaiting Assignment,2,2011-12-16T10:40:33+01:00
1-624845426,1-624845426,normal,Accepted+In Progress,3,2012-01-13T09:39:30+01:00
1-624845426,1-624845426,normal,Completed+Closed,4,2012-01-13T10:26:23+01:00
1-625322174,1-625322174,"{'anomaly': 'Replace', 'attr': {'indices': [0], 'replaced': {'attributes': {'concept:name': 'Accepted', 'impact': 'Major', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Olivier', 'org:role': 'C_6', 'organization country': 'fr', 'organization involved': 'G225 3rd', 'product': 'PROD793', 'resource country': 'France', 'time:timestamp': '2011-12-17T12:18:28+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-17T12:18:28+01:00'}}}",Random activity 6,1,
1-625322174,1-625322174,"{'anomaly': 'Replace', 'attr': {'indices': [0], 'replaced': {'attributes': {'concept:name': 'Accepted', 'impact': 'Major', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Olivier', 'org:role': 'C_6', 'organization country': 'fr', 'organization involved': 'G225 3rd', 'product': 'PROD793', 'resource country': 'France', 'time:timestamp': '2011-12-17T12:18:28+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-17T12:18:28+01:00'}}}",Queued+Awaiting Assignment,2,2011-12-17T12:19:36+01:00
1-625322174,1-625322174,"{'anomaly': 'Replace', 'attr': {'indices': [0], 'replaced': {'attributes': {'concept:name': 'Accepted', 'impact': 'Major', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Olivier', 'org:role': 'C_6', 'organization country': 'fr', 'organization involved': 'G225 3rd', 'product': 'PROD793', 'resource country': 'France', 'time:timestamp': '2011-12-17T12:18:28+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-17T12:18:28+01:00'}}}",Accepted+In Progress,3,2011-12-22T14:52:39+01:00
1-625322174,1-625322174,"{'anomaly': 'Replace', 'attr': {'indices': [0], 'replaced': {'attributes': {'concept:name': 'Accepted', 'impact': 'Major', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Olivier', 'org:role': 'C_6', 'organization country': 'fr', 'organization involved': 'G225 3rd', 'product': 'PROD793', 'resource country': 'France', 'time:timestamp': '2011-12-17T12:18:28+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-17T12:18:28+01:00'}}}",Accepted+Wait,4,2011-12-22T14:52:47+01:00
1-625322174,1-625322174,"{'anomaly': 'Replace', 'attr': {'indices': [0], 'replaced': {'attributes': {'concept:name': 'Accepted', 'impact': 'Major', 'lifecycle:transition': 'In Progress', 'org:group': 'Org line C', 'org:resource': 'Olivier', 'org:role': 'C_6', 'organization country': 'fr', 'organization involved': 'G225 3rd', 'product': 'PROD793', 'resource country': 'France', 'time:timestamp': '2011-12-17T12:18:28+01:00'}, 'name': 'Accepted+In Progress', 'timestamp': '2011-12-17T12:18:28+01:00'}}}",Completed+Closed,5,2012-04-16T14:55:11+02:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'Wait', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'J2 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2012-01-05T14:25:39+01:00'}, 'name': 'Accepted+Wait', 'timestamp': '2012-01-05T14:25:39+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'Low', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'J2 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2012-01-19T16:33:55+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-19T16:33:55+01:00'}], 'size': 2, 'start': 5}}",Accepted+In Progress,1,2011-12-19T03:13:32+01:00
1-625459293,1-625459293,"{'anomaly': 'Rework', 'attr': {'inserted': [{'attributes': {'concept:name': 'Accepted', 'impact': 'Low', 'lifecycle:transition': 'Wait', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'J2 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2012-01-05T14:25:39+01:00'}, 'name': 'Accepted+Wait', 'timestamp': '2012-01-05T14:25:39+01:00'}, {'attributes': {'concept:name': 'Completed', 'impact': 'Low', 'lifecycle:transition': 'Closed', 'org:group': 'Org line A2', 'org:resource': 'Britt', 'org:role': 'A2_1', 'organization country': 'se', 'organization involved': 'J2 2nd', 'product': 'PROD350', 'resource country': 'Sweden', 'time:timestamp': '2012-01-19T16:33:55+01:00'}, 'name': 'Completed+Closed', 'timestamp': '2012-01-19T16:33:55+01:00'}], 'size': 2, 'start': 5}}",Queued+Awaiting Assignment,2,2011-12-19T03:14:22+01:00
